15800	1	100	63	237	47	
16000	1	92	36	203	38	
16200	3	49	25	112	28	
16400	2	36	24	45	28	
16600	12	38	15	46	34	
16800	22	25	21	46	40	
17000	30	24	13	37	42	
17200	85	13	8	35	32	
17400	84	13	7	26	36	
17600	146	16	5	26	27	
17800	189	25	4	29	20	
18000	224	10	7	24	13	
18200	248	15	3	23	20	
18400	285	7	4	14	14	
18600	309	6	0	10	8	
18800	259	3	0	6	4	
19000	177	6	1	10	4	
19200	150	3	0	9	4	
19400	125	5	2	6	15	
19600	74	7	0	5	8	
19800	46	2	0	4	10	
20000	60	0	0	6	5	
20200	33	1	0	4	3	
20400	33	0	0	4	3	
20600	40	3	0	3	6	
20800	39	0	0	5	6	
21000	23	1	0	4	1	
21200	16	0	0	6	2	
21400	12	0	0	3	1	
21600	10	0	0	4	0	
21800	6	0	0	0	0	
22000	4	0	0	4	0	
22200	9	0	0	1	0	
22400	6	0	0	1	0	
22600	4	0	0	1	0	
22800	1	0	0	0	0	
23000	2	0	0	0	0	
23200	3	0	0	1	0	
23400	2	0	0	2	0	
23600	8	0	0	1	0	
23800	0	0	0	2	0	
24000	6	0	0	0	0	
24200	6	0	0	1	0	
24400	5	0	0	0	0	
24600	6	0	0	0	0	
24800	6	0	0	1	0	
25000	5	0	1	0	0	
25200	5	1	0	0	0	
25400	1	0	0	0	0	
25600	1	0	0	2	0	
25800	4	0	0	0	0	
26000	3	0	0	0	0	
26200	2	0	0	0	0	
26400	3	0	0	0	0	
26600	2	0	0	0	0	
26800	3	0	0	0	0	
27000	0	0	0	0	0	
27200	0	0	0	0	0	
27400	0	0	0	0	0	
27600	0	0	0	0	0	
27800	1	0	0	0	0	
28000	0	0	0	0	0	
28200	0	0	0	0	0	
28400	0	0	0	1	0	
28600	0	0	0	0	0	
28800	0	0	0	0	0	
29000	0	0	0	0	0	
29200	0	0	0	0	0	
29400	0	0	0	0	0	
29600	0	0	0	0	0	
29800	0	0	0	0	0	
30000	0	0	0	0	0	
30200	0	0	0	0	0	
30400	0	0	0	0	0	
30600	0	0	0	0	0	
30800	0	0	0	0	0	
31000	0	0	0	0	0	
31200	0	0	0	0	0	
31400	0	0	0	0	0	
31600	0	0	0	0	0	
31800	0	0	0	0	0	
32000	0	1	0	0	0	
32200	0	0	0	0	0	
32400	0	0	0	0	0	
32600	0	0	0	0	0	
32800	0	0	0	0	0	
33000	0	0	0	0	0	
33200	0	0	0	0	0	
33400	0	0	0	0	0	
33600	0	0	0	0	0	
33800	0	0	0	0	0	
34000	0	0	0	0	0	
34200	0	0	0	0	0	
34400	0	0	0	0	0	
34600	0	0	0	0	0	
34800	0	0	0	0	0	
35000	0	0	0	0	0	
35200	0	0	0	0	0	
35400	0	0	0	0	0	
35600	0	0	0	0	0	
35800	0	0	0	0	0	
36000	0	0	0	0	0	
36200	0	0	0	0	0	
36400	0	0	0	0	0	
36600	0	0	0	0	0	
36800	0	0	0	0	0	
37000	0	0	0	0	0	
37200	0	0	0	0	0	
37400	0	0	0	0	0	
37600	0	0	0	0	0	
37800	0	0	0	0	0	
38000	0	0	0	0	0	
38200	0	0	0	0	0	
38400	0	0	0	0	0	
38600	0	0	0	0	0	
38800	0	0	0	0	0	
39000	0	0	0	0	0	
39200	0	0	0	0	0	
39400	0	0	0	0	0	
39600	0	0	0	0	1	
39800	0	0	0	0	0	
40000	0	0	0	0	0	
40200	0	0	0	0	0	
40400	0	0	0	0	0	
40600	0	0	0	0	0	
40800	0	0	0	0	0	
41000	0	0	0	0	0	
41200	0	0	0	0	0	
41400	0	0	0	0	0	
41600	0	0	0	0	0	
41800	0	0	0	0	0	
42000	0	0	0	0	0	
42200	0	0	0	0	0	
42400	0	0	0	0	0	
42600	0	0	0	0	0	
42800	1	0	0	0	0	
43000	0	0	0	0	0	
43200	0	0	0	0	0	
43400	0	0	0	0	0	
43600	0	0	0	0	0	
43800	0	0	0	0	0	
44000	1	0	0	0	0	
44200	0	0	0	0	0	
44400	0	0	0	0	0	
44600	0	0	0	0	0	
44800	0	0	0	0	0	
45000	0	0	0	0	0	
45200	0	0	0	0	0	
45400	0	0	0	0	0	
45600	0	0	0	0	0	
45800	0	0	0	0	0	
46000	0	0	0	0	0	
46200	0	0	0	0	0	
46400	0	0	0	1	0	
46600	0	0	0	0	0	
46800	0	0	0	0	0	
47000	0	0	0	0	0	
47200	0	0	0	0	1	
47400	0	0	0	0	0	
47600	0	0	0	0	0	
47800	0	0	0	0	0	
48000	0	0	0	0	0	
48200	0	0	0	0	0	
48400	0	0	0	0	0	
48600	0	0	0	0	0	
48800	0	0	0	0	0	
49000	0	0	0	0	0	
49200	0	0	0	0	0	
49400	0	0	0	0	0	
49600	0	0	0	0	0	
49800	0	0	0	0	0	
50000	0	0	0	0	0	
50200	0	0	0	0	0	
50400	0	0	0	0	0	
50600	0	0	0	0	0	
50800	0	0	0	0	0	
51000	0	0	0	0	0	
51200	0	0	0	0	0	
51400	0	0	0	0	0	
51600	0	0	0	0	0	
51800	0	0	0	0	0	
52000	0	0	0	0	0	
52200	0	0	0	0	0	
52400	0	0	0	0	0	
52600	0	0	0	0	0	
52800	0	0	0	0	0	
53000	0	0	0	0	0	
53200	0	0	0	0	0	
53400	0	0	0	0	0	
53600	0	0	0	0	0	
53800	0	0	0	0	0	
54000	0	0	0	0	0	
54200	0	0	0	0	0	
54400	0	0	0	0	0	
54600	0	0	0	0	0	
54800	0	0	0	0	0	
55000	0	0	0	0	0	
55200	0	0	0	0	0	
55400	0	0	0	0	0	
55600	0	0	0	0	0	
55800	0	0	0	0	0	
56000	0	0	0	0	0	
56200	0	0	0	0	0	
56400	0	0	0	0	0	
56600	0	0	0	0	0	
56800	0	0	0	0	0	
57000	0	0	0	0	0	
57200	0	0	0	0	0	
57400	0	0	0	0	0	
57600	0	0	0	0	0	
57800	0	0	0	0	0	
58000	0	0	0	0	0	
58200	0	0	0	0	0	
58400	0	0	0	0	0	
58600	0	0	0	1	0	
58800	0	0	0	0	0	
59000	0	0	0	0	0	
59200	0	0	0	0	0	
59400	0	0	0	0	0	
59600	0	0	0	0	0	
59800	0	0	0	0	0	
60000	0	0	0	0	0	
60200	0	0	0	0	0	
60400	0	0	0	0	0	
60600	0	0	0	0	0	
60800	0	0	0	0	0	
61000	0	0	0	0	0	
61200	0	0	0	0	0	
61400	0	0	0	0	0	
61600	0	0	0	0	0	
61800	0	0	0	0	0	
62000	0	0	0	0	0	
62200	0	0	0	0	0	
62400	0	0	0	0	0	
62600	0	0	0	0	0	
62800	0	0	0	0	0	
63000	0	0	0	0	0	
63200	0	0	0	0	0	
63400	0	0	0	0	0	
63600	0	0	0	0	0	
63800	0	0	0	0	0	
64000	0	0	0	0	0	
64200	0	0	0	0	0	
64400	0	0	0	0	0	
64600	0	0	0	0	0	
64800	0	0	0	0	0	
65000	0	0	0	0	0	
65200	0	0	0	0	0	
65400	0	0	0	0	0	
65600	0	0	0	0	0	
65800	0	0	0	0	0	
66000	0	0	0	0	0	
66200	0	0	0	0	0	
66400	0	0	0	0	0	
66600	0	0	0	0	0	
66800	0	0	0	0	0	
67000	0	0	0	0	0	
67200	0	0	0	0	0	
67400	0	0	0	0	0	
67600	0	0	0	0	0	
67800	0	0	0	0	0	
68000	0	0	0	0	0	
68200	0	0	0	0	0	
68400	0	0	0	0	0	
68600	0	0	0	0	0	
68800	0	0	0	0	0	
69000	0	0	0	0	0	
69200	0	0	0	0	0	
69400	0	0	0	1	0	
69600	0	0	0	0	0	
69800	0	0	0	0	0	
70000	0	0	0	0	0	
70200	0	0	0	0	0	
70400	0	0	0	0	0	
70600	0	0	0	0	0	
70800	0	0	0	0	0	
71000	0	0	0	0	0	
71200	0	0	0	0	0	
71400	0	0	0	0	0	
71600	0	0	0	0	0	
71800	0	0	0	0	0	
72000	0	0	0	0	0	
72200	0	0	0	0	0	
72400	0	0	0	0	0	
72600	0	0	0	0	0	
72800	0	0	0	0	0	
73000	0	0	0	0	0	
73200	0	0	0	0	0	
73400	0	0	0	0	0	
73600	0	0	0	0	0	
73800	0	0	0	0	0	
74000	0	0	0	0	0	
74200	0	0	0	0	0	
74400	0	0	0	0	0	
74600	0	0	0	0	0	
74800	0	0	0	0	0	
75000	0	0	0	0	0	
75200	0	0	0	0	0	
75400	0	0	0	0	0	
75600	0	0	0	0	0	
75800	0	0	0	0	0	
76000	0	0	0	0	0	
76200	0	0	0	0	0	
76400	0	0	0	0	0	
76600	0	0	0	0	0	
76800	0	0	0	0	0	
77000	0	0	0	0	0	
77200	0	0	0	0	0	
77400	0	0	0	0	0	
77600	0	0	0	0	0	
77800	0	0	0	0	0	
78000	0	0	0	0	0	
78200	0	0	0	0	0	
78400	0	0	0	0	0	
78600	0	0	0	0	0	
78800	0	0	0	0	0	
79000	0	0	0	0	0	
79200	0	0	0	0	0	
79400	0	0	0	0	0	
79600	0	0	0	0	0	
79800	0	0	0	0	0	
80000	0	0	0	0	0	
80200	0	0	0	0	0	
80400	0	0	0	0	0	
80600	0	0	0	0	0	
80800	0	0	0	0	0	
81000	0	0	0	0	0	
81200	0	0	0	0	0	
81400	0	0	0	0	0	
81600	0	0	0	0	0	
81800	0	0	0	0	0	
82000	0	0	0	0	0	
82200	0	0	0	0	0	
82400	0	0	0	0	0	
82600	0	0	0	0	0	
82800	0	0	0	0	0	
83000	0	0	0	0	0	
83200	0	0	0	0	0	
83400	0	0	0	0	0	
83600	0	0	0	0	0	
83800	0	0	0	0	0	
84000	0	0	0	0	0	
84200	0	0	0	0	0	
84400	0	0	0	0	0	
84600	0	0	0	0	0	
84800	0	0	0	0	0	
85000	0	0	0	0	0	
85200	0	0	0	0	0	
85400	0	0	0	0	0	
85600	0	0	0	0	0	
85800	0	0	0	0	0	
86000	0	0	0	0	0	
86200	0	0	0	0	0	
86400	0	0	0	0	0	
86600	0	0	0	0	0	
86800	0	0	0	0	0	
87000	0	0	0	0	0	
87200	0	0	0	0	0	
87400	0	0	0	0	0	
87600	0	0	0	0	0	
87800	0	0	0	0	0	
88000	0	0	0	0	0	
88200	0	0	0	0	0	
88400	0	0	0	0	0	
88600	0	0	0	0	0	
88800	0	0	0	0	0	
89000	0	0	0	0	0	
89200	0	0	0	0	0	
89400	0	0	0	0	0	
89600	0	0	0	0	0	
89800	0	0	0	0	0	
90000	0	0	0	0	0	
90200	0	0	0	0	0	
90400	0	0	0	0	0	
90600	0	0	0	0	0	
90800	0	0	0	0	0	
91000	0	0	0	0	0	
91200	0	0	0	0	0	
91400	0	0	0	0	0	
91600	0	0	0	0	0	
91800	0	0	0	0	0	
92000	0	0	0	0	0	
92200	0	0	0	0	0	
92400	0	0	0	0	0	
92600	0	0	0	0	0	
92800	0	0	0	0	0	
93000	0	0	0	0	0	
93200	0	0	0	0	0	
93400	0	0	0	0	0	
93600	0	0	0	0	0	
93800	0	0	0	0	0	
94000	0	0	0	0	0	
94200	0	0	0	0	0	
94400	0	0	0	0	0	
94600	0	0	0	0	0	
94800	0	0	0	0	0	
95000	0	0	0	0	0	
95200	0	0	0	0	0	
95400	0	0	0	0	0	
95600	0	0	0	0	0	
95800	0	0	0	0	0	
96000	0	0	0	0	0	
96200	0	0	0	0	0	
96400	0	0	0	0	0	
96600	0	0	0	0	0	
96800	0	0	0	0	0	
97000	0	0	0	0	0	
97200	0	0	0	0	0	
97400	0	0	0	0	0	
97600	0	0	0	0	0	
97800	0	0	0	0	0	
98000	0	0	0	0	0	
98200	0	0	0	0	0	
98400	0	0	0	0	0	
98600	0	0	0	0	0	
98800	0	0	0	0	0	
99000	0	0	0	0	0	
99200	0	0	0	0	0	
99400	0	0	0	0	0	
99600	0	0	0	0	0	
99800	0	0	0	0	0	
100000	0	0	0	0	0	
100200	0	0	0	0	0	
100400	0	0	0	0	0	
100600	0	0	0	0	0	
100800	0	0	0	0	0	
101000	0	0	0	0	0	
101200	0	0	0	0	0	
101400	0	0	0	0	0	
101600	0	0	0	0	0	
101800	0	0	0	0	0	
102000	0	0	0	0	0	
102200	0	0	0	0	0	
102400	0	0	0	0	0	
102600	0	0	0	0	0	
102800	0	0	0	0	0	
103000	0	0	0	0	0	
103200	0	0	0	0	0	
103400	0	0	0	0	0	
103600	0	0	0	0	0	
103800	0	0	0	0	0	
104000	0	0	0	0	0	
104200	0	0	0	0	0	
104400	0	0	0	0	0	
104600	0	0	0	0	0	
104800	0	0	0	0	0	
105000	0	0	0	0	0	
105200	0	0	0	0	0	
105400	0	0	0	0	0	
105600	0	0	0	0	0	
105800	0	0	0	0	0	
106000	0	0	0	0	0	
106200	0	0	0	0	0	
106400	0	0	0	0	0	
106600	0	0	0	0	0	
106800	0	0	0	0	0	
107000	0	0	0	0	0	
107200	0	0	0	0	0	
107400	0	0	0	0	0	
107600	0	0	0	0	0	
107800	0	0	0	0	0	
108000	0	0	0	0	0	
108200	0	0	0	0	0	
108400	0	0	0	0	0	
108600	0	0	0	1	0	
108800	0	0	0	0	0	
109000	0	0	0	0	0	
109200	0	0	0	0	0	
109400	0	0	0	0	0	
109600	0	0	0	0	0	
109800	0	0	0	0	0	
110000	0	0	0	0	0	
110200	0	0	0	0	0	
110400	0	0	0	0	0	
110600	0	0	0	0	0	
110800	0	0	0	0	0	
111000	0	0	0	0	0	
111200	0	0	0	0	0	
111400	0	0	0	0	0	
111600	0	0	0	0	0	
111800	0	0	0	0	0	
112000	0	0	0	0	0	
112200	0	0	0	0	0	
112400	0	0	0	0	0	
112600	0	0	0	0	0	
112800	0	0	0	0	0	
113000	0	0	0	0	0	
113200	0	0	0	0	0	
113400	0	0	0	0	0	
113600	0	0	0	0	0	
113800	0	0	0	0	0	
114000	0	0	0	0	0	
114200	0	0	0	0	0	
114400	0	0	0	0	0	
114600	0	0	0	0	0	
114800	0	0	0	0	0	
115000	0	0	0	0	0	
115200	0	0	0	0	0	
115400	0	0	0	0	0	
115600	0	0	0	0	0	
115800	0	0	0	0	0	
116000	0	0	0	0	0	
116200	0	0	0	0	0	
116400	0	0	0	0	0	
116600	0	0	0	0	0	
116800	0	0	0	0	0	
117000	0	0	0	0	0	
117200	0	0	0	0	0	
117400	0	0	0	0	0	
117600	0	0	0	0	0	
117800	0	0	0	0	0	
118000	0	0	0	0	0	
118200	0	0	0	0	0	
118400	0	0	0	0	0	
118600	0	0	0	0	0	
118800	0	0	0	0	0	
119000	0	0	0	0	0	
119200	0	0	0	0	0	
119400	0	0	0	0	0	
119600	0	0	0	0	0	
119800	0	0	0	0	0	
120000	0	0	0	0	0	
120200	0	0	0	0	0	
120400	0	0	0	0	0	
120600	0	0	0	0	0	
120800	0	0	0	0	0	
121000	0	0	0	0	0	
121200	0	0	0	0	0	
121400	0	0	0	0	0	
121600	0	0	0	0	0	
121800	0	0	0	0	0	
122000	0	0	0	0	0	
122200	0	0	0	0	0	
122400	0	0	0	0	0	
122600	0	0	0	0	0	
122800	0	0	0	0	0	
123000	0	0	0	0	0	
123200	0	0	0	0	0	
123400	0	0	0	0	0	
123600	0	0	0	0	0	
123800	0	0	0	0	0	
124000	0	0	0	0	0	
124200	0	0	0	0	0	
124400	0	0	0	0	0	
124600	0	0	0	0	0	
124800	0	0	0	0	0	
125000	0	0	0	0	0	
125200	0	0	0	0	0	
125400	0	0	0	0	0	
125600	0	0	0	0	0	
125800	0	0	0	0	0	
126000	0	0	0	0	0	
126200	0	0	0	0	0	
126400	0	0	0	0	0	
126600	0	0	0	0	0	
126800	0	0	0	0	0	
127000	0	0	0	0	0	
127200	0	0	0	0	0	
127400	0	0	0	0	0	
127600	0	0	0	0	0	
127800	0	0	0	0	0	
128000	0	0	0	0	0	
128200	0	0	0	0	0	
128400	0	0	0	0	0	
128600	0	0	0	0	0	
128800	0	0	0	0	0	
129000	0	0	0	0	0	
129200	0	0	0	0	0	
129400	0	0	0	0	0	
129600	0	0	0	0	0	
129800	0	0	0	0	0	
130000	0	0	0	0	0	
130200	0	0	0	0	0	
130400	0	0	0	0	0	
130600	0	0	0	0	0	
130800	0	0	0	0	0	
131000	0	0	0	0	0	
131200	0	0	0	0	0	
131400	0	0	0	0	0	
131600	0	0	0	0	0	
131800	0	0	0	0	0	
132000	0	0	0	0	0	
132200	0	0	0	0	0	
132400	0	0	0	0	0	
132600	0	0	0	0	0	
132800	0	0	0	0	0	
133000	0	0	0	0	0	
133200	0	0	0	0	0	
133400	0	0	0	0	0	
133600	0	0	0	0	0	
133800	0	0	0	0	0	
134000	0	0	0	0	0	
134200	0	0	0	0	0	
134400	0	0	0	0	0	
134600	0	0	0	0	0	
134800	0	0	0	0	0	
135000	0	0	0	0	0	
135200	0	0	0	0	0	
135400	0	0	0	0	0	
135600	0	0	0	0	0	
135800	0	0	0	0	0	
136000	0	0	0	0	0	
136200	0	0	0	0	0	
136400	0	0	0	0	0	
136600	0	0	0	0	0	
136800	0	0	0	0	0	
137000	0	0	0	0	0	
137200	0	0	0	0	0	
137400	0	0	0	0	0	
137600	0	0	0	0	0	
137800	0	0	0	0	0	
138000	0	0	0	0	0	
138200	0	0	0	0	0	
138400	0	0	0	0	0	
138600	0	0	0	0	0	
138800	0	0	0	0	0	
139000	0	0	0	0	0	
139200	0	0	0	0	0	
139400	0	0	0	0	0	
139600	0	0	0	0	0	
139800	0	0	0	0	0	
140000	0	0	0	0	0	
140200	0	0	0	0	0	
140400	0	0	0	0	0	
140600	0	0	0	0	0	
140800	0	0	0	0	0	
141000	0	0	0	0	0	
141200	0	0	0	0	0	
141400	0	0	0	0	0	
141600	0	0	0	0	0	
141800	0	0	0	0	0	
142000	0	0	0	0	0	
142200	0	0	0	0	0	
142400	0	0	0	0	0	
142600	0	0	0	0	0	
142800	0	0	0	0	0	
143000	0	0	0	0	0	
143200	0	0	0	0	0	
143400	0	0	0	0	0	
143600	0	0	0	0	0	
143800	0	0	0	0	0	
144000	0	0	0	0	0	
144200	0	0	0	0	0	
144400	0	0	0	0	0	
144600	0	0	0	0	0	
144800	0	0	0	0	0	
145000	0	0	0	0	0	
145200	0	0	0	0	0	
145400	0	0	0	0	0	
145600	0	0	0	0	0	
145800	0	0	0	0	0	
146000	0	0	0	0	0	
146200	0	0	0	0	0	
146400	0	0	0	0	0	
146600	0	0	0	0	0	
146800	0	0	0	0	0	
147000	0	0	0	0	0	
147200	0	0	0	0	0	
147400	0	0	0	0	0	
147600	0	0	0	0	0	
147800	0	0	0	0	0	
148000	0	0	0	0	0	
148200	0	0	0	0	0	
148400	0	0	0	0	0	
148600	0	0	0	0	0	
148800	0	0	0	0	0	
149000	0	0	0	0	0	
149200	0	0	0	0	0	
149400	0	0	0	0	0	
149600	0	0	0	0	0	
149800	0	0	0	0	0	
150000	0	0	0	0	0	
150200	0	0	0	0	0	
150400	0	0	0	0	0	
150600	0	0	0	0	0	
150800	0	0	0	0	0	
151000	0	0	0	0	0	
151200	0	0	0	0	0	
151400	0	0	0	0	0	
151600	0	0	0	0	0	
151800	0	0	0	0	0	
152000	0	0	0	0	0	
152200	0	0	0	0	0	
152400	0	0	0	0	0	
152600	0	0	0	0	0	
152800	0	0	0	0	0	
153000	0	0	0	0	0	
153200	0	0	0	0	0	
153400	0	0	0	0	0	
153600	0	0	0	0	0	
153800	0	0	0	0	0	
154000	0	0	0	0	0	
154200	0	0	0	0	0	
154400	0	0	0	0	0	
154600	0	0	0	0	0	
154800	0	0	0	0	0	
155000	0	0	0	0	0	
155200	0	0	0	0	0	
155400	0	0	0	0	0	
155600	0	0	0	0	0	
155800	0	0	0	0	0	
156000	0	0	0	0	0	
156200	0	0	0	0	0	
156400	0	0	0	0	0	
156600	0	0	0	0	0	
156800	0	0	0	0	0	
157000	0	0	0	0	0	
157200	0	0	0	0	0	
157400	0	0	0	0	0	
157600	0	0	0	0	0	
157800	0	0	0	0	0	
158000	0	0	0	0	0	
158200	0	0	0	0	0	
158400	0	0	0	0	0	
158600	0	0	0	0	0	
158800	0	0	0	0	0	
159000	0	0	0	0	0	
159200	0	0	0	0	0	
159400	0	0	0	0	0	
159600	0	0	0	0	0	
159800	0	0	0	0	0	
160000	0	0	0	0	0	
160200	0	0	0	0	0	
160400	0	0	0	0	0	
160600	0	0	0	0	0	
160800	0	0	0	0	0	
161000	0	0	0	0	0	
161200	0	0	0	0	0	
161400	0	0	0	0	0	
161600	0	0	0	0	0	
161800	0	0	0	0	0	
162000	0	0	0	0	0	
162200	0	0	0	0	0	
162400	0	0	0	0	0	
162600	0	0	0	0	0	
162800	0	0	0	0	0	
163000	0	0	0	0	0	
163200	0	0	0	0	0	
163400	0	0	0	0	0	
163600	0	0	0	0	0	
163800	0	0	0	0	0	
164000	0	0	0	0	0	
164200	0	0	0	0	0	
164400	0	0	0	0	0	
164600	0	0	0	0	0	
164800	0	0	0	0	0	
165000	0	0	0	0	0	
165200	0	0	0	0	0	
165400	0	0	0	0	0	
165600	0	0	0	0	0	
165800	0	0	0	0	0	
166000	0	0	0	0	0	
166200	0	0	0	0	0	
166400	0	0	0	0	0	
166600	0	0	0	0	0	
166800	0	0	0	0	0	
167000	0	0	0	0	0	
167200	0	0	0	1	0	
