42600	0	14	0	1	0	0	0	13	15	13	
42800	0	13	0	0	0	0	0	13	11	12	
43000	0	7	0	0	0	0	0	6	14	13	
43200	0	8	0	0	0	0	0	5	15	10	
43400	0	8	0	0	0	1	0	6	8	9	
43600	0	4	1	0	0	0	0	10	12	12	
43800	0	10	0	0	0	0	0	5	9	13	
44000	0	2	0	0	0	0	0	4	10	14	
44200	0	1	0	0	0	0	0	3	17	6	
44400	0	2	0	0	0	0	0	2	11	8	
44600	1	0	0	0	0	0	1	1	9	9	
44800	0	0	0	0	0	1	0	0	15	6	
45000	0	1	0	1	1	0	1	0	20	12	
45200	0	0	0	0	0	0	0	0	14	14	
45400	0	0	0	0	0	0	0	0	12	14	
45600	0	0	0	0	0	0	0	0	13	11	
45800	0	0	2	2	1	0	0	1	13	9	
46000	0	1	0	1	0	0	0	0	16	4	
46200	0	0	0	0	0	0	0	0	16	10	
46400	0	0	0	1	0	0	0	0	17	9	
46600	1	0	0	0	0	1	0	1	15	6	
46800	0	0	1	0	0	0	0	2	14	11	
47000	0	0	1	0	0	0	0	0	15	6	
47200	0	0	2	1	0	2	1	0	18	14	
47400	0	0	4	0	0	0	1	0	17	11	
47600	0	0	4	1	0	0	0	0	6	19	
47800	0	0	1	5	1	2	2	0	13	23	
48000	0	0	4	3	0	2	2	0	12	18	
48200	0	0	1	5	0	7	3	0	11	15	
48400	0	0	4	4	4	7	2	0	5	11	
48600	1	0	2	4	58	2	3	0	9	13	
48800	86	0	3	6	128	3	5	0	11	13	
49000	337	0	5	3	229	4	2	0	7	14	
49200	231	0	6	4	184	2	8	0	4	19	
49400	269	0	16	13	219	1	11	0	7	14	
49600	383	0	70	36	352	23	50	0	7	18	
49800	300	0	88	91	327	109	133	0	9	16	
50000	164	0	171	174	270	199	228	0	10	21	
50200	211	0	254	201	219	379	322	0	2	13	
50400	82	0	58	80	127	141	172	0	1	18	
50600	7	0	19	34	38	19	40	0	5	9	
50800	0	0	1	11	3	4	3	0	3	21	
51000	0	0	1	2	0	0	5	0	3	14	
51200	0	0	2	2	0	1	1	0	0	13	
51400	0	0	1	3	0	0	3	0	1	21	
51600	0	0	0	1	0	2	1	0	1	13	
51800	0	0	0	1	0	1	2	0	0	12	
52000	0	0	0	2	0	0	0	0	0	10	
52200	0	0	0	1	0	0	1	0	1	10	
52400	0	0	1	1	0	0	0	0	1	17	
52600	0	0	1	1	0	0	0	0	0	12	
52800	0	0	0	0	0	0	0	0	1	8	
53000	0	0	1	1	0	1	0	0	0	10	
53200	0	0	0	0	0	0	0	0	0	13	
53400	0	0	1	0	0	0	0	0	0	14	
53600	0	0	0	0	0	0	0	0	0	16	
53800	0	0	0	0	0	0	0	0	0	14	
54000	0	0	0	0	0	0	0	0	0	7	
54200	0	0	0	0	0	0	0	0	0	17	
54400	0	0	0	0	0	0	0	0	0	13	
54600	0	0	0	0	0	0	0	0	0	16	
54800	0	0	0	0	0	0	0	0	1	14	
55000	0	0	0	0	0	0	0	0	1	16	
55200	0	0	0	0	0	0	0	0	0	19	
55400	0	0	0	0	0	0	0	0	0	18	
55600	0	0	0	0	0	0	0	0	0	20	
55800	0	0	0	0	0	0	0	0	0	15	
56000	0	0	0	0	0	0	0	0	0	12	
56200	0	0	0	0	0	0	0	0	0	12	
56400	0	0	0	0	0	0	0	0	1	18	
56600	0	0	0	0	0	0	0	0	0	17	
56800	0	0	0	0	0	0	0	0	0	10	
57000	0	0	0	0	0	0	0	0	0	15	
57200	0	0	0	0	0	0	0	0	1	16	
57400	0	0	0	0	0	0	0	0	0	16	
57600	0	0	0	0	0	0	0	0	0	22	
57800	0	0	0	0	0	0	0	0	0	17	
58000	0	0	0	0	0	0	0	0	1	16	
58200	0	0	0	0	0	0	0	0	0	15	
58400	0	0	0	0	0	0	0	0	0	9	
58600	0	0	0	0	0	0	0	0	0	17	
58800	0	0	0	0	0	0	0	0	0	13	
59000	0	0	0	0	0	0	0	0	3	13	
59200	0	0	0	0	0	0	0	0	0	19	
59400	0	0	0	0	0	0	0	0	0	17	
59600	0	0	0	0	0	0	0	0	0	8	
59800	0	0	0	0	0	0	0	0	0	10	
60000	0	0	0	0	0	0	0	0	2	14	
60200	0	0	0	0	0	0	0	0	0	13	
60400	0	0	0	0	0	0	0	0	0	10	
60600	0	0	0	0	0	0	0	0	1	12	
60800	0	0	0	0	0	0	0	0	0	11	
61000	0	0	0	0	0	0	0	0	0	9	
61200	0	0	0	0	0	0	0	0	0	16	
61400	0	0	0	0	0	0	0	0	0	20	
61600	0	0	0	0	0	0	0	0	0	14	
61800	0	0	0	1	0	0	0	0	0	8	
62000	0	0	0	0	0	0	0	0	0	8	
62200	0	0	0	0	0	0	0	0	0	10	
62400	0	0	0	0	0	0	0	0	1	9	
62600	0	0	0	0	0	0	0	0	0	12	
62800	0	0	0	0	0	0	0	0	0	7	
63000	0	0	0	0	0	0	0	0	0	12	
63200	0	0	0	0	0	0	0	0	0	9	
63400	0	0	0	0	0	0	0	0	0	9	
63600	0	0	0	0	0	0	0	0	0	10	
63800	0	0	0	0	0	0	0	0	0	12	
64000	0	0	0	0	0	0	0	0	0	10	
64200	0	0	0	0	0	0	0	0	1	14	
64400	0	0	0	0	0	0	0	0	0	21	
64600	0	0	0	0	0	0	0	0	0	6	
64800	0	0	1	0	0	0	0	0	0	19	
65000	0	0	0	0	0	0	0	0	0	18	
65200	0	0	0	0	0	0	0	0	0	9	
65400	0	0	0	0	0	0	0	0	0	9	
65600	0	0	0	0	0	0	0	0	0	4	
65800	0	0	0	0	0	0	0	0	0	9	
66000	0	0	0	0	0	0	0	0	0	7	
66200	0	0	0	0	0	0	0	0	0	5	
66400	0	0	0	0	0	0	0	0	0	8	
66600	0	0	0	0	0	0	0	0	0	7	
66800	0	0	0	0	0	0	0	0	0	9	
67000	0	0	0	0	0	0	0	0	0	5	
67200	0	0	0	0	0	0	0	0	0	6	
67400	0	0	0	0	0	0	0	0	0	5	
67600	0	0	1	0	0	0	0	0	0	4	
67800	0	0	0	0	0	0	0	0	0	5	
68000	0	0	0	0	0	0	0	0	0	5	
68200	0	0	0	0	0	0	0	0	0	5	
68400	0	0	0	0	0	0	0	0	0	5	
68600	0	0	0	0	0	0	0	0	0	3	
68800	0	0	0	0	0	0	0	0	0	3	
69000	0	0	0	0	0	0	0	0	0	2	
69200	0	0	0	0	0	0	0	0	0	6	
69400	0	0	0	0	0	0	0	0	0	4	
69600	0	0	0	0	0	0	0	0	0	6	
69800	0	0	0	0	0	0	0	0	0	4	
70000	0	0	0	0	0	0	0	0	0	1	
70200	0	0	0	0	0	0	0	0	0	3	
70400	0	0	0	0	0	0	0	0	0	5	
70600	0	0	0	0	0	0	0	0	0	4	
70800	0	0	0	0	0	0	0	0	0	6	
71000	0	0	0	0	0	0	0	0	0	3	
71200	0	0	0	0	0	0	0	0	0	2	
71400	0	0	0	0	0	0	0	0	0	4	
71600	0	0	0	0	0	0	0	0	0	5	
71800	0	0	0	0	0	0	0	0	0	4	
72000	0	0	0	0	0	0	0	0	0	5	
72200	0	0	0	0	0	0	0	0	0	6	
72400	0	0	0	0	0	0	0	0	0	5	
72600	0	0	0	0	0	0	0	0	0	3	
72800	0	0	0	0	0	0	0	0	0	4	
73000	0	0	0	0	0	0	0	0	0	5	
73200	0	0	0	0	0	0	0	0	0	8	
73400	0	0	0	0	0	0	0	0	0	5	
73600	0	0	0	0	0	0	0	0	0	3	
73800	0	0	0	0	0	0	0	0	0	1	
74000	0	0	0	0	0	0	0	0	0	7	
74200	0	0	0	0	0	0	0	0	0	2	
74400	0	0	0	0	0	0	0	0	0	3	
74600	0	0	0	0	0	0	0	0	0	6	
74800	0	0	0	0	0	0	0	0	0	6	
75000	0	0	0	0	0	0	0	0	0	5	
75200	0	0	0	0	0	0	0	0	0	5	
75400	0	0	0	0	0	0	0	0	0	6	
75600	0	0	0	0	0	0	0	0	0	2	
75800	0	0	0	0	0	0	0	0	0	1	
76000	0	0	0	0	0	0	0	0	0	2	
76200	0	0	0	0	0	0	0	0	0	2	
76400	0	0	0	0	0	0	0	0	0	1	
76600	0	0	0	0	0	0	0	0	0	2	
76800	0	0	0	0	0	0	0	0	0	3	
77000	0	0	0	0	0	0	0	0	0	2	
77200	0	0	0	0	0	0	0	0	0	1	
77400	0	0	0	0	0	0	0	0	0	1	
77600	0	0	0	0	0	0	0	0	0	0	
77800	0	0	0	0	0	0	0	0	0	3	
78000	0	0	0	0	0	0	0	0	0	0	
78200	0	0	0	0	0	0	0	0	0	2	
78400	0	0	0	0	0	0	0	0	0	2	
78600	0	0	0	0	0	0	0	0	0	0	
78800	0	0	0	0	0	0	0	0	0	1	
79000	0	0	0	0	0	0	0	0	0	0	
79200	0	0	0	0	0	0	0	0	0	2	
79400	0	0	0	0	0	0	0	0	0	0	
79600	0	0	0	0	0	0	0	0	0	1	
79800	0	0	0	0	0	0	0	0	0	0	
80000	0	0	0	0	0	0	0	0	0	2	
80200	0	0	0	0	0	0	0	0	0	0	
80400	0	0	0	0	0	0	0	0	0	1	
80600	0	0	0	0	0	0	0	0	0	1	
80800	0	0	0	0	0	0	0	0	0	0	
81000	0	0	0	0	0	0	0	0	0	0	
81200	0	0	0	0	0	0	0	0	0	0	
81400	0	0	0	0	0	0	0	0	0	0	
81600	0	0	0	0	0	0	0	0	0	0	
81800	0	0	0	0	0	0	0	0	0	0	
82000	0	0	0	0	0	0	0	0	0	1	
82200	0	0	0	0	0	0	0	0	0	0	
82400	0	0	0	0	0	0	0	0	0	0	
82600	0	0	0	0	0	0	0	0	0	0	
82800	0	0	0	0	0	0	0	0	0	0	
83000	0	0	0	0	0	0	0	0	0	0	
83200	0	0	0	0	0	0	0	0	0	0	
83400	0	0	0	0	0	0	0	0	0	0	
83600	0	0	0	0	0	0	0	0	0	1	
83800	0	0	0	0	0	0	0	0	0	0	
84000	0	0	0	0	0	0	0	0	0	1	
84200	0	0	0	0	0	0	0	0	0	1	
84400	0	0	0	0	0	0	0	0	0	1	
84600	0	0	0	0	0	0	0	0	0	0	
84800	0	0	0	0	0	0	0	0	0	0	
85000	0	0	0	0	0	0	0	0	0	0	
85200	0	0	0	0	0	0	0	0	0	0	
85400	0	0	0	0	0	0	0	0	0	0	
85600	0	0	0	0	0	0	0	0	0	0	
85800	0	0	0	0	0	0	0	0	0	0	
86000	0	0	0	0	0	0	0	0	0	0	
86200	0	0	0	0	0	0	0	0	0	0	
86400	0	0	0	0	0	0	0	0	0	0	
86600	0	0	0	0	0	0	0	0	0	0	
86800	0	0	0	0	0	0	0	0	0	0	
87000	0	0	0	0	0	0	0	0	0	0	
87200	0	0	0	0	0	0	0	0	0	0	
87400	0	0	0	0	0	0	0	0	0	0	
87600	0	0	0	0	0	0	0	0	0	0	
87800	0	0	0	0	0	0	0	0	0	1	
88000	0	0	0	0	0	0	0	0	0	0	
88200	0	0	0	0	0	0	0	0	0	0	
88400	0	0	0	0	0	0	0	0	0	0	
88600	0	0	0	0	0	0	0	0	0	0	
88800	0	0	0	0	0	0	0	0	0	0	
89000	0	0	0	0	0	0	0	0	0	0	
89200	0	0	0	0	0	0	0	0	0	0	
89400	0	0	0	0	0	0	0	0	0	0	
89600	0	0	0	0	0	0	0	0	0	0	
89800	0	0	0	0	0	0	0	0	0	0	
90000	0	0	0	0	0	0	0	0	0	0	
90200	0	0	0	0	0	0	0	0	0	0	
90400	0	0	0	0	0	0	0	0	0	0	
90600	0	0	0	0	0	0	0	0	0	0	
90800	0	0	0	0	0	0	0	0	0	0	
91000	0	0	0	0	0	0	0	0	0	0	
91200	0	0	0	0	0	0	0	0	0	0	
91400	0	0	0	0	0	0	0	0	0	0	
91600	0	0	0	0	0	0	0	0	0	0	
91800	0	0	0	0	0	0	0	0	0	0	
92000	0	0	0	0	0	0	0	0	0	0	
92200	0	0	0	0	0	0	0	0	0	1	
92400	0	0	0	0	0	0	0	0	0	0	
92600	0	0	0	0	0	0	0	0	0	0	
92800	0	0	0	0	0	0	0	0	0	0	
93000	0	0	0	0	0	0	0	0	0	0	
93200	0	0	0	0	0	0	0	0	0	0	
93400	0	0	0	0	0	0	0	0	0	0	
93600	0	0	0	0	0	0	0	0	0	0	
93800	0	0	0	0	0	0	0	0	0	0	
94000	0	0	0	0	0	0	0	0	0	0	
94200	0	0	0	0	0	0	0	0	0	0	
94400	0	0	0	0	0	0	0	0	0	0	
94600	0	0	0	0	0	0	0	0	0	0	
94800	0	0	0	0	0	0	0	0	0	0	
95000	0	0	0	0	0	0	0	0	0	0	
95200	0	0	0	0	0	0	0	0	0	0	
95400	0	0	0	0	0	0	0	0	0	0	
95600	0	0	0	0	0	0	0	0	0	0	
95800	0	0	0	0	0	0	0	0	0	1	
