0	40	101
17411	40	101
30689	40	101
33197	40	101
37418	40	101
46310	1500	103
46679	40	101
48608	1500	103
51942	40	101
51984	40	101
54430	40	101
60903	1500	103
61491	1500	103
66274	40	101
69460	1500	103
71205	40	101
80006	40	101
82263	40	101
85288	1500	103
88138	40	101
90207	1500	103
90519	40	101
90896	40	101
98805	40	101
99067	40	101
112741	40	101
114867	40	101
118094	1500	103
119265	40	101
124350	1500	103
124848	1500	103
125375	40	101
128472	40	101
132250	1500	103
132968	1500	103
143168	1500	103
145471	1500	103
149406	1500	103
151283	576	102
159237	40	101
166293	40	101
167364	1500	103
171937	40	101
176461	1500	103
179623	40	101
188551	576	102
192471	40	101
192700	1500	103
195954	40	101
196744	1500	103
198289	40	101
202276	1500	103
205863	1500	103
208098	1500	103
213201	40	101
214918	1500	103
219672	40	101
221383	40	101
223682	40	101
226004	1500	103
227598	40	101
243333	576	102
245539	1500	103
250831	1500	103
257241	40	101
258699	1500	103
268728	40	101
271153	1500	103
272275	40	101
275243	40	101
275957	1500	103
278106	40	101
279385	1500	103
292805	1500	103
293670	40	101
298269	40	101
301293	1500	103
305676	40	101
311870	40	101
315866	576	102
319526	1500	103
319980	1500	103
329851	40	101
329940	1500	103
330253	40	101
334387	1500	103
336225	40	101
344677	40	101
350468	1500	103
352192	40	101
362263	40	101
362510	40	101
363000	1500	103
365632	1500	103
373718	1500	103
375158	40	101
381856	40	101
396435	1500	103
397416	40	101
398498	1500	103
399343	40	101
409010	1500	103
411483	40	101
413083	1500	103
415504	40	101
417928	40	101
432126	40	101
432478	40	101
436683	1500	103
442368	1500	103
446880	40	101
447940	40	101
449258	1500	103
451348	40	101
454866	40	101
461391	1500	103
462874	40	101
465227	40	101
465498	40	101
466992	40	101
474683	40	101
474830	1500	103
482182	1500	103
496292	40	101
506412	1500	103
507861	1500	103
511988	40	101
514207	1500	103
515189	40	101
517720	40	101
517955	40	101
519067	1500	103
519528	40	101
526274	1500	103
527026	40	101
527196	576	102
527209	40	101
530177	40	101
531744	40	101
534301	40	101
537111	40	101
545288	1500	103
548296	40	101
552168	40	101
554680	1500	103
557320	1500	103
568473	1500	103
574225	576	102
578691	1500	103
580845	40	101
581987	1500	103
592022	40	101
593664	40	101
605837	1500	103
609159	1500	103
611099	1500	103
612258	1500	103
613955	1500	103
614839	40	101
625899	40	101
630974	40	101
639077	1500	103
639690	1500	103
642376	40	101
643335	1500	103
645746	40	101
648754	1500	103
654612	576	102
657804	40	101
658692	1500	103
659198	40	101
661733	1500	103
664300	1500	103
670333	40	101
671571	40	101
671974	40	101
679766	1500	103
683636	40	101
684757	40	101
686741	40	101
686838	1500	103
690444	576	102
698958	40	101
701553	40	101
701875	40	101
703040	40	101
706223	1500	103
707656	40	101
710779	1500	103
712541	1500	103
721052	40	101
729906	1500	103
730182	1500	103
733817	1500	103
740495	1500	103
748436	40	101
759317	1500	103
760694	1500	103
763220	1500	103
763232	40	101
769668	40	101
777552	1500	103
789186	40	101
790555	1500	103
796631	576	102
800078	1500	103
800679	40	101
811625	40	101
814364	40	101
816052	40	101
817910	40	101
822391	576	102
823243	40	101
825708	1500	103
826013	576	102
830443	576	102
832322	40	101
835240	576	102
835533	1500	103
838776	40	101
847891	1500	103
853560	40	101
857397	1500	103
860885	1500	103
861049	40	101
866763	40	101
869000	1500	103
877106	40	101
879863	40	101
881409	40	101
882807	40	101
886039	40	101
886271	40	101
887342	40	101
897601	40	101
898338	40	101
898875	40	101
911097	1500	103
914864	40	101
916461	1500	103
921504	40	101
923008	40	101
928301	1500	103
932656	40	101
934125	1500	103
937597	40	101
943403	40	101
945077	40	101
951019	1500	103
957840	1500	103
959699	40	101
960863	40	101
962810	40	101
966513	40	101
968761	40	101
973534	576	102
975127	576	102
980656	576	102
996892	1500	103
997233	40	101
999003	1500	103
1011497	40	101
1011754	1500	103
1026417	1500	103
1026595	1500	103
1031114	40	101
1036517	576	102
1037380	40	101
1041727	1500	103
1048229	40	101
1053282	40	101
1055684	40	101
1056041	1500	103
1057440	40	101
1058094	1500	103
1058127	40	101
1059909	40	101
1065552	1500	103
1065756	40	101
1068113	40	101
1075456	40	101
1077245	1500	103
1077447	40	101
1080754	40	101
1081437	1500	103
1084097	40	101
1092267	1500	103
1093375	1500	103
1093901	1500	103
1096395	40	101
1104721	1500	103
1105746	576	102
1127015	40	101
1128346	1500	103
1130953	1500	103
1131793	40	101
1163818	40	101
1164060	40	101
1167079	40	101
1168130	40	101
1170008	40	101
1179861	576	102
1182012	576	102
1182518	40	101
1186050	40	101
1187678	1500	103
1193561	40	101
1199610	1500	103
1203142	40	101
1205482	40	101
1207452	40	101
1210513	40	101
1210653	1500	103
1211736	40	101
1214689	40	101
1214709	40	101
1215978	40	101
1217100	40	101
1217380	40	101
1220386	576	102
1221089	1500	103
1221513	1500	103
1222804	1500	103
1224466	1500	103
1225989	576	102
1228552	40	101
1229233	40	101
1233069	40	101
1234266	40	101
1236753	1500	103
1237636	40	101
1238457	40	101
1246223	40	101
1251054	576	102
1263430	40	101
1265466	576	102
1269854	40	101
1270765	40	101
1271868	40	101
1273275	40	101
1276676	40	101
1280060	576	102
1284219	576	102
1285046	1500	103
1288775	40	101
1298024	40	101
1299488	1500	103
1299794	40	101
1302866	40	101
1304688	40	101
1308521	1500	103
1317548	1500	103
1319833	1500	103
1329357	40	101
1334012	1500	103
1335114	40	101
1335982	1500	103
1339446	1500	103
1347420	1500	103
1351122	40	101
1356772	40	101
1363354	1500	103
1363734	40	101
1366043	1500	103
1367779	1500	103
1371510	40	101
1371995	1500	103
1373592	40	101
1374655	40	101
1397565	576	102
1398907	576	102
1399689	1500	103
1401168	576	102
1403385	576	102
1403944	1500	103
1405891	40	101
1406401	576	102
1410195	1500	103
1410303	40	101
1411088	40	101
1411931	40	101
1424935	40	101
1445882	40	101
1457201	1500	103
1462376	40	101
1466410	40	101
1469220	40	101
1469963	576	102
1470255	40	101
1471078	40	101
1474382	1500	103
1476236	40	101
1478754	40	101
1479054	40	101
1479894	40	101
1482966	40	101
1485620	40	101
1487568	1500	103
1491049	1500	103
1491715	1500	103
1495626	40	101
1497087	1500	103
1498041	40	101
1508512	40	101
1511191	1500	103
1511637	1500	103
1525163	40	101
1525674	1500	103
1526457	1500	103
1527867	40	101
1528937	1500	103
1535951	576	102
1542130	1500	103
1549979	576	102
1550048	40	101
1550465	40	101
1553669	40	101
1554394	40	101
1561650	1500	103
1563674	1500	103
1579057	40	101
1582013	40	101
1584736	1500	103
1585353	1500	103
1588156	40	101
1591320	1500	103
1592833	40	101
1597506	40	101
1601441	40	101
1608926	40	101
1616374	1500	103
1622445	40	101
1622748	1500	103
1623096	40	101
1624838	1500	103
1626718	576	102
1630323	40	101
1631795	1500	103
1632712	40	101
1633384	40	101
1633594	40	101
1636060	1500	103
1639436	1500	103
1641461	1500	103
1641947	1500	103
1643266	40	101
1644335	1500	103
1645219	40	101
1645825	40	101
1649902	40	101
1651525	1500	103
1652448	40	101
1656398	40	101
1661481	40	101
1662360	40	101
